100827,30 ml graham cracker crumbs,3 g cocoa powder,10 g sugar,10 g melted butter,25 g sugar,10 ml water,20 ml heavy cream,"15 g bittersweet chocolate, coarsely chopped",10 g sour cream,1/4 (8 ounce) package cream cheese,1/4 eggs,0.9 ml vanilla extract
104518,1/2 eggs,85 g ricotta cheese,0.3 ml vanilla extract,0.1 g ground cinnamon,10 g white sugar,0.1 g grated orange zest,"1/8 (1.5 fluid ounce) jigger whiskey, optional"
112239,15 g graham cracker crumbs,"9 g butter, melted",2 g white sugar,"1/4 (8 ounce) package cream cheese, softened",15 g white sugar,1/4 eggs,1/8 (8 ounce) container sour cream,5 ml brewed espresso or strong coffee,0.8 ml vanilla extract,pressurized whipped cream,caramel ice cream topping
12129,"40 g frozen whipped topping, thawed",8 g white sugar,0.6 ml vanilla extract,30 g cream cheese,"1/8 (9 inch) pie shell, baked"
12297,1 sheet phyllo dough,"7 g butter, melted",1/4 (8 ounce) package cream cheese,10 g white sugar,0.6 ml vanilla extract,1/4 eggs,35 g fresh blueberries,20 g strawberry jelly,"30 ml heavy cream, whipped (optional)"
12507,7 ounces caramels,1/4 cup evaporated milk,3/4 cup chopped pecans,1 (9 inch) prepared chocolate cookie crumb crust,"6 ounces cream cheese, softened",1/2 cup sour cream,1 1/4 cups milk,1 (3.9 ounce) package instant chocolate pudding mix,1/2 cup hot fudge topping,Add all ingredients to list,15 g caramels,5 ml evaporated milk,7 g chopped pecans,1/8 (9 inch) prepared chocolate cookie crumb crust,"15 g cream cheese, softened",10 g sour cream,25 ml milk,1/8 (3.9 ounce) package instant chocolate pudding mix,15 g hot fudge topping
125352,"3 (8 ounce) packages cream cheese, softened",1 1/2 cups white sugar,1 1/2 teaspoons vanilla extract,2 (8 ounce) cans crescent roll dough,1/2 cup melted butter,1/2 cup white sugar,1 teaspoon ground cinnamon,1/4 cup sliced almonds,Add all ingredients to list,"55 g cream cheese, softened",25 g white sugar,0.6 ml vanilla extract,1/8 (8 ounce) can crescent roll dough,9 g melted butter,8 g white sugar,0.2 g ground cinnamon,2 g sliced almonds
126432,1 tablespoon softened butter,"3 tablespoons crumbs from Famous Chocolate Wafers, graham crackers or ginger snaps, OR","1 (3 ounce) package soft ladyfingers (24 total) left whole, but trimmed to fit pan (optional)","3 (8 ounce) packages cream cheese, at room temperature",1 cup sugar,"3 large eggs, at room temperature",2 teaspoons vanilla extract,1/4 cup heavy cream,1/4 cup sour cream,Heavy-duty foil for pan,Add all ingredients to list,1 g softened butter,"1 g crumbs from Famous Chocolate Wafers, graham crackers or ginger snaps, OR","1/8 (3 ounce) package soft ladyfingers (24 total) left whole, but trimmed to fit pan (optional)","1/4 (8 ounce) package cream cheese, at room temperature",15 g sugar,"1/4 large eggs, at room temperature",0.8 ml vanilla extract,5 ml heavy cream,5 g sour cream,Heavy-duty foil for pan
127314,"18 OREO Chocolate Sandwich Cookies, finely crushed","2 tablespoons butter or margarine, melted","3 (8 ounce) packages PHILADELPHIA Cream Cheese, softened",3/4 cup sugar,1 teaspoon vanilla,"8 (1 ounce) squares BAKER'S Semi-Sweet Baking Chocolate, melted, cooled slightly",3 eggs,Add all ingredients to list,"1-1/2 OREO Chocolate Sandwich Cookies, finely crushed","2 g butter or margarine, melted","1/4 (8 ounce) package PHILADELPHIA Cream Cheese, softened",10 g sugar,0.4 ml vanilla,"5/8 (1 ounce) square BAKER'S Semi-Sweet Baking Chocolate, melted, cooled slightly",1/4 eggs
128796,3/8 cup butter,1/2 cup white sugar,1 egg,1 teaspoon baking powder,1 1/3 cups all-purpose flour,18 ounces quark,3 tablespoons oil,3/4 cup white sugar,1 individual packet vanilla sugar,1 (3 ounce) package non-instant vanilla pudding mix,2 egg yolks,1 egg,2 1/8 cups milk,2 tablespoons fresh lemon juice,Add all ingredients to list,7 g butter,8 g white sugar,1/8 egg,0.4 g baking powder,15 g all-purpose flour,40 g quark,4 ml oil,10 g white sugar,1/8 individual packet vanilla sugar,1/8 (3 ounce) package non-instant vanilla pudding mix,1/8 egg yolks,1/8 egg,40 ml milk,3 ml fresh lemon juice
